order_id,customer_id,order_date,status,total_amount
24948,3026,2025-10-21 16:23:29,Completed,401630.88
24949,2765,2025-08-24 15:21:53,Completed,810402.29
24950,4409,2025-12-18 21:26:47,Completed,1391017.41
24951,9341,2025-07-18 21:52:21,Returned,350722.87
24952,5993,2025-04-09 09:02:36,Completed,555976.83
24953,195,2025-04-15 06:51:53,Completed,335172.64
24954,219,2025-06-30 12:28:00,Completed,319841.72
24955,9447,2025-04-22 00:34:54,Completed,286466.59
24956,8944,2025-08-05 04:01:41,Completed,391225.21
24957,5412,2024-01-01 04:55:32,Completed,1094985.44
24958,7012,2024-12-03 07:28:12,Completed,1496275.56
24959,7215,2025-06-23 23:13:31,Completed,9715.28
24960,3895,2024-01-18 02:46:06,Cancelled,162630.19
24961,6147,2024-08-21 13:01:51,Completed,264831.46
24962,7946,2024-03-30 23:12:15,Cancelled,126858.4
24963,3134,2025-01-27 13:59:13,Cancelled,8543.48
24964,180,2024-12-02 19:55:59,Completed,1024667.67
24965,5233,2025-04-23 15:31:08,Completed,43802.34
24966,6671,2025-09-29 11:59:59,Completed,152327.97
24967,8905,2024-10-28 12:43:36,Completed,475477.36
24968,6565,2024-01-09 07:11:14,Completed,189859.36
24969,2966,2025-04-19 08:44:23,Completed,206525.88
24970,7911,2024-10-06 04:04:03,Cancelled,303789.79
24971,4898,2024-10-25 10:25:49,Completed,186852.97
24972,9976,2024-11-08 23:07:29,Pending,191870.34
24973,9476,2025-11-01 23:28:48,Returned,154212.73
24974,631,2025-10-15 01:23:46,Completed,422032.41
24975,3419,2024-03-18 22:17:02,Completed,461796.66
24976,2232,2024-03-06 23:27:51,Completed,29517.74
24977,1825,2025-09-28 19:17:16,Completed,142785.55
24978,6393,2025-07-26 11:04:50,Completed,771388.37
24979,8730,2025-10-29 18:54:49,Completed,858335.16
24980,3564,2025-03-07 22:55:31,Completed,221527.46
24981,1130,2024-05-25 03:31:34,Completed,380729.58
24982,5831,2025-03-03 16:53:25,Completed,476679.03
24983,4110,2025-03-24 07:51:48,Completed,504809.84
24984,2987,2024-04-10 17:05:37,Cancelled,933849.25
24985,1309,2025-11-01 17:35:40,Cancelled,523994.12
24986,5933,2024-03-08 12:55:54,Completed,150247.89
24987,5454,2025-07-02 11:28:17,Completed,596206.35
24988,5324,2024-01-14 12:23:57,Pending,730265.53
24989,8563,2025-01-08 11:01:45,Completed,997744.35
24990,9182,2024-08-31 06:41:55,Completed,617818.89
24991,1163,2025-01-25 10:18:39,Pending,717061.3
24992,4445,2024-11-30 14:10:44,Cancelled,490178.11
24993,2943,2024-08-24 07:05:33,Returned,424419.89
24994,2078,2024-06-19 09:25:40,Cancelled,157997.83
24995,3669,2024-10-07 10:22:37,Returned,66817.28
24996,5375,2025-03-12 14:06:17,Pending,406204.86
24997,6579,2025-09-20 06:48:55,Completed,156126.91
24998,2192,2024-07-03 10:25:50,Completed,82905.61
24999,9722,2024-01-18 08:50:27,Completed,811802.61
25000,5842,2025-03-30 12:11:19,Completed,14286.09
25001,1344,2025-01-17 23:06:15,Pending,555582.87
25002,7989,2024-09-06 22:19:52,Returned,12830.13
25003,4917,2024-06-22 08:58:49,Cancelled,450588.44
25004,6655,2024-06-02 22:41:39,Completed,592491.68
25005,6808,2025-06-20 18:27:17,Cancelled,868682.41
25006,3976,2024-10-20 03:38:50,Cancelled,155638.17
25007,757,2024-06-02 23:14:12,Completed,91719.59
25008,8830,2024-03-28 16:18:46,Completed,227843.81
25009,6418,2024-07-22 09:16:10,Completed,536264.84
25010,7776,2025-03-25 03:25:22,Completed,897335.95
25011,4307,2025-11-02 18:04:55,Completed,118199.94
25012,5527,2024-04-14 13:48:52,Pending,273682.8
25013,1719,2025-01-24 14:25:18,Completed,893743.66
25014,6138,2025-05-03 22:14:34,Cancelled,307718.7
25015,3137,2025-04-04 14:51:57,Completed,511443.22
25016,7169,2024-11-12 22:50:14,Completed,298727.28
25017,6916,2025-03-25 14:50:08,Returned,562096.52
25018,1073,2024-03-14 08:35:58,Completed,716912.84
25019,8866,2025-02-04 19:05:49,Pending,183958.14
25020,4306,2025-06-16 20:46:32,Completed,180000.28
25021,6506,2024-11-10 00:29:27,Completed,76825.5
25022,1252,2024-04-03 06:24:03,Returned,181770.09
25023,4112,2025-05-27 01:36:00,Completed,580408.03
25024,9694,2025-01-03 20:08:32,Completed,195737.83
25025,1704,2024-09-05 08:50:38,Returned,377419.17
25026,2942,2025-05-17 08:59:21,Completed,713827.99
25027,5501,2024-11-02 13:36:58,Completed,1104723.81
25028,8644,2025-02-27 16:18:58,Cancelled,395449.14
25029,9973,2024-12-01 12:37:31,Cancelled,144866.21
25030,7969,2024-06-18 06:48:36,Completed,173250.68
25031,5489,2024-07-13 10:39:43,Cancelled,236344.99
25032,5244,2025-12-01 02:53:55,Completed,25287.49
25033,7746,2024-09-03 08:16:54,Cancelled,87161.25
25034,9849,2025-05-27 07:30:18,Pending,508852.4
25035,7814,2024-08-01 11:45:53,Cancelled,754276.89
25036,8381,2025-09-12 06:43:46,Returned,363557.26
25037,1333,2025-04-04 09:38:11,Completed,814008.42
25038,6870,2024-10-23 17:52:25,Cancelled,1517068.2
25039,707,2025-12-28 05:43:48,Cancelled,70494.74
25040,6630,2024-08-05 07:13:43,Completed,222542.05
25041,1279,2025-06-02 11:10:05,Completed,363944.24
25042,9411,2025-06-15 08:08:15,Cancelled,491538.61
25043,8313,2024-05-11 17:12:39,Cancelled,426262.99
25044,7298,2024-05-14 00:26:24,Completed,349531.88
25045,4961,2024-01-23 06:04:39,Pending,7302.28
25046,7779,2024-11-19 03:41:49,Completed,180142.05
25047,2961,2025-09-20 12:50:59,Completed,1213308.22
25048,7778,2025-10-04 14:42:27,Pending,93643.05
25049,7416,2025-08-19 09:09:23,Cancelled,524411.63
25050,5292,2025-03-17 00:21:53,Completed,532493.65
25051,5211,2025-11-22 22:53:44,Completed,683660.8
25052,4673,2025-08-13 08:13:32,Completed,290860.1
25053,7572,2025-03-21 08:41:00,Completed,153279.95
25054,6502,2025-05-31 00:38:53,Completed,445453.63
25055,8535,2024-04-28 23:19:18,Returned,127744.42
25056,5602,2024-09-19 18:57:11,Pending,252627.07
25057,5559,2025-08-23 23:53:27,Cancelled,460281.78
25058,8316,2024-09-23 12:20:35,Pending,1016671.01
25059,3127,2025-02-14 15:50:45,Completed,690098.49
25060,8853,2025-08-24 00:38:43,Returned,183202.6
25061,6116,2024-07-05 21:09:12,Returned,38273.27
25062,6787,2024-02-12 07:24:21,Completed,1085078.06
25063,3796,2024-01-09 10:08:29,Completed,756522.5
25064,7642,2024-06-02 21:47:09,Pending,988887.45
25065,5983,2025-09-13 04:35:57,Completed,260715.63
25066,1349,2025-10-09 02:02:04,Completed,324506.5
25067,5272,2024-09-28 14:45:43,Completed,22959.6
25068,5962,2025-02-19 07:33:54,Completed,221970.21
25069,7747,2024-02-15 20:58:52,Completed,506290.54
25070,840,2025-05-30 15:20:48,Completed,72138.01
25071,5641,2025-06-29 21:54:58,Returned,622807.97
25072,6273,2025-07-03 21:28:04,Completed,511237.37
25073,6386,2025-03-04 13:58:47,Completed,530518.33
25074,9249,2025-08-26 14:08:11,Cancelled,454489.05
25075,1332,2024-12-23 07:17:51,Cancelled,941070.22
25076,932,2024-10-13 00:28:29,Returned,114182.59
25077,6021,2024-11-11 03:05:15,Completed,213642.58
25078,7383,2025-05-01 12:47:25,Returned,473565.79
25079,9632,2024-07-09 18:33:20,Completed,114649.04
25080,435,2024-07-16 06:09:48,Completed,582330.09
25081,9147,2025-08-01 06:18:16,Completed,221161.31
25082,4176,2024-08-13 03:06:20,Completed,567848.49
25083,3903,2025-04-24 07:41:01,Returned,365415.16
25084,1671,2024-03-16 05:45:48,Completed,249663.85
25085,4548,2025-07-12 11:45:30,Pending,288596.54
25086,6703,2025-10-27 10:51:53,Completed,97734.41
25087,6550,2025-10-31 17:57:51,Pending,347122.2
25088,6584,2024-01-31 10:31:03,Pending,215689.87
25089,5064,2025-01-28 18:22:04,Cancelled,553227.66
25090,3293,2025-02-06 03:14:57,Returned,81271.58
25091,2633,2024-09-27 06:57:35,Completed,499269.51
25092,7944,2025-10-16 15:10:11,Completed,145853.84
25093,5390,2024-06-29 14:17:01,Pending,520960.97
25094,8827,2024-08-13 10:51:05,Completed,257217.2
25095,8442,2025-03-09 00:59:57,Cancelled,679509.74
25096,3304,2025-12-11 13:27:20,Pending,343522.91
25097,3685,2025-02-28 08:21:40,Completed,82786.95
25098,1457,2024-07-05 09:52:34,Completed,308557.49
25099,9527,2025-12-16 14:18:50,Completed,947732.49
25100,2535,2024-03-07 08:46:06,Completed,256648.76
25101,4680,2025-11-25 02:55:45,Cancelled,750174.4
25102,5320,2025-04-17 05:24:47,Cancelled,909391.24
25103,2697,2025-10-09 14:59:52,Cancelled,375559.29
25104,2849,2025-08-08 15:57:21,Pending,788021.3
25105,131,2025-12-02 10:51:53,Returned,465254.11
25106,6453,2024-05-24 19:11:24,Completed,797883.6
25107,7124,2024-12-08 06:21:18,Completed,310981.38
25108,3402,2025-07-16 22:19:57,Completed,2001.26
25109,8192,2024-05-07 01:26:13,Cancelled,657610.67
25110,7348,2025-12-27 20:14:58,Pending,640270.51
25111,1437,2024-12-17 16:09:06,Completed,371926.25
25112,9297,2025-10-18 20:18:25,Completed,315029.48
25113,352,2025-09-21 05:41:17,Completed,222171.88
25114,8798,2025-12-06 07:46:48,Completed,307696.57
25115,2,2024-12-09 16:33:03,Completed,18225.94
25116,321,2025-01-28 01:54:19,Completed,164372.63
25117,2750,2025-08-31 11:37:36,Pending,246006.23
25118,6851,2024-06-11 21:14:09,Completed,480230.1
25119,6707,2024-08-12 03:04:41,Returned,373353.13
25120,1476,2024-02-06 13:41:32,Completed,219754.87
25121,9187,2025-01-20 19:10:18,Completed,454755.32
25122,8326,2025-03-28 18:53:37,Pending,499852.57
25123,8380,2025-10-10 19:28:37,Returned,563490.82
25124,6653,2025-06-16 12:17:52,Returned,385316.94
25125,4208,2025-05-01 11:15:31,Completed,325516.0
25126,9509,2025-09-21 03:20:45,Completed,611347.56
25127,6415,2024-05-25 22:55:35,Completed,111697.8
25128,8097,2024-04-16 22:38:37,Pending,387370.67
25129,7967,2025-12-30 22:06:27,Returned,792223.58
25130,6783,2025-01-24 20:55:04,Completed,472809.37
25131,58,2024-03-02 08:36:16,Completed,259017.95
25132,9977,2025-12-30 05:43:57,Returned,547421.87
25133,4834,2025-03-08 13:37:47,Returned,458079.69
25134,2652,2024-03-10 01:51:22,Completed,64301.12
25135,1023,2024-10-26 21:38:59,Returned,1325397.05
25136,1394,2025-05-29 07:20:19,Completed,215589.63
25137,2181,2025-01-03 00:49:03,Returned,918258.6
25138,9403,2024-03-07 19:39:04,Completed,585441.57
25139,5924,2025-11-28 23:11:19,Completed,708080.51
25140,6037,2025-01-16 10:20:04,Completed,523956.27
25141,7480,2024-12-17 00:21:36,Completed,515638.45
25142,9593,2025-05-31 21:15:13,Completed,74966.4
25143,7884,2024-03-13 20:28:46,Completed,370295.15
25144,9705,2024-04-02 14:09:29,Completed,59327.43
25145,6474,2024-01-06 06:08:26,Pending,263556.45
25146,6462,2024-06-24 11:13:15,Completed,254246.61
25147,6160,2024-08-08 23:16:58,Completed,578694.3
25148,4729,2024-02-03 18:08:55,Completed,638145.71
25149,9930,2024-05-15 13:04:02,Returned,920046.07
25150,3112,2024-02-11 09:01:16,Completed,185305.02
25151,8693,2025-12-12 19:01:51,Completed,468147.88
25152,1793,2025-01-16 17:05:04,Returned,416820.68
25153,794,2025-11-08 02:05:34,Returned,583800.87
25154,7773,2024-06-18 22:17:06,Pending,304415.6
25155,729,2024-12-05 05:40:53,Completed,207690.88
25156,7185,2024-02-21 07:14:30,Completed,880666.48
25157,4812,2025-01-21 21:21:56,Completed,208138.42
25158,6493,2024-08-29 11:39:28,Completed,739648.07
25159,8835,2024-09-05 01:02:34,Completed,624375.36
25160,4850,2024-12-19 09:53:08,Cancelled,16565.12
25161,6149,2025-08-10 20:51:02,Completed,371481.74
25162,9413,2024-07-22 06:39:39,Completed,714672.73
25163,7986,2024-03-22 22:22:26,Pending,546390.5
25164,5300,2025-01-02 22:52:47,Completed,319850.47
25165,7468,2025-05-01 17:12:24,Cancelled,38934.17
25166,3313,2025-04-21 09:32:31,Completed,294659.86
25167,2164,2024-02-21 12:54:12,Completed,191403.55
25168,3648,2025-01-24 21:24:16,Completed,442228.35
25169,5225,2024-07-30 06:20:59,Returned,477239.78
25170,3708,2025-05-11 04:46:18,Completed,451562.67
25171,9807,2025-02-14 11:17:44,Completed,657879.33
25172,6182,2024-01-05 11:28:37,Completed,119497.03
25173,1689,2024-01-14 23:00:00,Returned,2805.05
25174,8029,2025-09-07 11:25:24,Completed,130668.76
25175,1172,2024-02-18 06:55:24,Pending,738324.7
25176,489,2024-01-22 22:59:50,Returned,213763.66
25177,3626,2025-08-06 20:03:51,Completed,445366.92
25178,5709,2024-01-12 22:21:51,Completed,379084.71
25179,4886,2025-11-11 18:41:18,Completed,574882.2
25180,6223,2025-10-03 16:48:37,Completed,572129.84
25181,9194,2024-03-11 01:56:55,Pending,795003.34
25182,6691,2024-06-25 19:54:56,Pending,449707.84
25183,6300,2024-07-04 11:31:26,Cancelled,93477.89
25184,9465,2024-02-15 19:28:54,Cancelled,113294.1
25185,3064,2025-10-09 09:51:07,Completed,1525348.46
25186,9987,2025-10-13 00:52:05,Pending,138424.01
25187,7437,2025-06-17 19:15:50,Pending,210369.45
25188,3157,2025-05-10 16:37:04,Pending,31115.74
25189,2141,2024-05-10 21:17:29,Completed,480558.69
25190,8670,2025-07-14 08:33:35,Completed,487749.38
25191,527,2024-04-01 05:06:06,Completed,1254275.58
25192,8614,2024-08-02 14:21:14,Completed,579729.86
25193,6769,2025-10-02 10:46:03,Completed,295353.75
25194,5896,2025-03-01 07:08:37,Completed,72297.18
25195,5830,2025-04-02 07:26:09,Pending,711726.6
25196,276,2024-01-15 07:36:16,Completed,367812.36
25197,2313,2024-07-17 06:29:40,Completed,306820.71
25198,9835,2025-12-12 06:03:09,Pending,559153.97
25199,9286,2024-01-07 05:38:04,Returned,739581.35
25200,1327,2024-03-02 21:30:48,Completed,776405.65
25201,9701,2024-03-13 17:48:48,Pending,554171.16
25202,9662,2025-07-18 09:34:16,Completed,728693.68
25203,2117,2025-09-29 15:45:55,Completed,506819.18
25204,3135,2025-11-27 21:45:12,Completed,420661.08
25205,9449,2024-07-11 00:48:15,Completed,195382.56
25206,3877,2025-10-10 07:12:33,Completed,202616.5
25207,1376,2025-09-03 10:52:14,Returned,287702.27
25208,9378,2025-08-21 16:46:21,Completed,8139.18
25209,5977,2025-05-14 01:48:04,Completed,446147.16
25210,9327,2025-03-19 06:57:56,Pending,323952.43
25211,7996,2024-05-05 13:39:10,Completed,524306.76
25212,5518,2024-03-25 14:50:28,Returned,337591.47
25213,4751,2024-10-02 21:52:49,Completed,773840.54
25214,5912,2025-05-28 00:38:00,Pending,151939.69
25215,9625,2025-05-09 04:19:49,Cancelled,104789.18
25216,1643,2025-03-09 20:32:58,Completed,737205.06
25217,5129,2025-11-02 09:41:00,Completed,304883.16
25218,1153,2025-07-18 08:06:18,Completed,812681.46
25219,2242,2025-11-14 09:29:07,Completed,235471.34
25220,3356,2024-03-01 14:16:17,Cancelled,423387.42
25221,8934,2025-03-26 16:07:36,Pending,813398.5
25222,7805,2024-04-26 12:07:13,Completed,562428.53
25223,7407,2024-12-28 00:11:30,Completed,13752.35
25224,4046,2025-08-19 09:57:31,Returned,635509.68
25225,7038,2025-01-17 03:55:56,Completed,986210.17
25226,4720,2025-12-30 08:57:02,Completed,766858.99
25227,1093,2024-04-24 09:02:48,Completed,193714.11
25228,1628,2024-07-26 01:09:59,Returned,45635.19
25229,101,2024-08-12 03:40:30,Completed,253397.91
25230,4691,2024-07-13 00:41:51,Completed,324611.02
25231,8870,2025-05-16 01:32:32,Completed,580669.67
25232,9974,2024-12-14 04:42:50,Completed,56674.94
25233,5795,2025-07-06 00:01:47,Completed,326968.65
25234,1325,2024-11-22 14:48:12,Completed,696976.5
25235,991,2024-08-12 11:16:06,Cancelled,649785.91
25236,4660,2024-09-07 08:10:24,Cancelled,17794.78
25237,7072,2024-10-20 03:34:47,Completed,257680.86
25238,4909,2024-02-28 15:25:17,Completed,487282.86
25239,5687,2025-02-06 02:46:39,Pending,313889.3
25240,5426,2025-07-22 02:52:41,Pending,1590004.09
25241,7102,2025-12-15 08:42:31,Pending,318268.33
25242,8475,2025-07-30 01:20:01,Completed,476550.86
25243,2330,2025-11-15 23:16:49,Completed,227022.78
25244,2710,2025-12-15 12:28:02,Cancelled,73288.98
25245,904,2024-08-28 23:29:24,Pending,431443.99
25246,5280,2024-11-27 02:24:48,Returned,27205.93
25247,4363,2025-03-11 15:28:33,Completed,490213.99
25248,1551,2025-03-21 09:07:52,Completed,536736.31
25249,1451,2025-11-21 21:15:32,Completed,227419.43
25250,5689,2024-03-17 15:06:47,Returned,713261.97
25251,6272,2024-10-16 22:53:10,Completed,419292.09
25252,3520,2025-12-03 00:45:36,Cancelled,242324.37
25253,2353,2025-06-18 14:29:01,Cancelled,729939.55
25254,3548,2025-05-08 10:12:03,Pending,511217.0
25255,6742,2025-02-27 13:48:54,Returned,200109.09
25256,9395,2025-08-01 03:42:34,Returned,1342728.6
25257,540,2025-10-05 13:28:45,Completed,761642.88
25258,151,2024-06-01 06:53:41,Returned,1109006.32
25259,6225,2024-06-09 06:48:17,Completed,173247.14
25260,8460,2025-12-09 10:51:34,Pending,525459.7
25261,8069,2024-11-04 11:50:32,Completed,580940.55
25262,3938,2024-09-11 23:51:21,Completed,311679.36
25263,8593,2025-04-27 08:59:17,Returned,877176.46
25264,3079,2025-08-13 10:51:29,Cancelled,35875.1
25265,9434,2024-12-10 04:30:56,Pending,442710.4
25266,5469,2024-08-28 10:47:10,Completed,200801.13
25267,7572,2025-01-13 13:33:07,Completed,167570.65
25268,2274,2025-11-17 14:14:08,Completed,455072.24
25269,4984,2024-02-04 13:28:13,Completed,1387637.93
25270,7916,2025-12-23 17:17:36,Completed,145044.58
25271,653,2025-05-03 23:21:00,Completed,368967.59
25272,8538,2025-04-03 16:40:20,Completed,1024494.3
25273,120,2024-03-21 23:41:04,Pending,207713.58
25274,7319,2024-08-14 09:58:28,Completed,916015.03
25275,2126,2025-02-04 06:41:34,Completed,706793.44
25276,4075,2024-12-24 08:51:22,Completed,640848.71
25277,5931,2025-07-30 10:19:14,Completed,1231177.4
25278,3495,2025-06-18 02:19:09,Cancelled,659883.47
25279,2583,2024-04-02 04:43:46,Completed,916148.76
25280,5030,2025-04-13 13:31:46,Completed,253933.08
25281,9151,2024-05-23 18:56:08,Completed,1173473.64
25282,2556,2025-06-25 15:26:33,Pending,88876.95
25283,6467,2025-06-06 23:13:29,Returned,487804.12
25284,2643,2025-04-18 00:03:24,Returned,501763.95
25285,2089,2025-08-08 13:20:09,Completed,724277.6
25286,957,2024-01-12 14:24:08,Completed,260327.05
25287,3412,2025-11-03 09:57:04,Completed,197974.63
25288,8676,2025-01-31 19:54:55,Completed,1125377.85
25289,7463,2025-09-04 07:54:41,Completed,308322.88
25290,2244,2024-06-23 03:56:32,Completed,517606.67
25291,47,2024-06-22 00:55:37,Completed,312545.62
25292,4261,2025-02-09 13:59:02,Completed,777584.98
25293,4205,2025-11-20 17:33:49,Completed,604315.42
25294,7910,2024-04-11 23:40:19,Completed,73282.81
25295,490,2025-10-16 15:15:28,Completed,668651.46
25296,8688,2025-08-02 08:09:43,Completed,785414.23
25297,9867,2024-10-18 22:47:53,Completed,421511.43
25298,4836,2024-09-26 22:40:01,Completed,882998.07
25299,8871,2024-11-23 19:47:32,Completed,744446.97
25300,2711,2024-04-04 04:59:17,Completed,73923.88
25301,3475,2025-03-16 01:30:49,Cancelled,395655.16
25302,8110,2024-12-31 03:24:30,Completed,580215.66
25303,715,2025-02-19 07:22:42,Returned,766669.29
25304,1982,2025-05-08 06:18:42,Pending,486489.25
25305,322,2025-09-15 22:17:14,Completed,162344.0
25306,4431,2025-08-27 21:57:03,Completed,80973.34
25307,3569,2025-03-27 00:06:14,Completed,383427.62
25308,5957,2024-10-21 01:37:03,Returned,475969.68
25309,709,2025-02-26 02:40:47,Cancelled,296699.88
25310,8838,2025-11-19 21:12:43,Completed,372358.53
25311,9518,2024-02-24 17:52:02,Cancelled,132222.89
25312,3956,2024-04-15 08:04:07,Returned,197260.87
25313,4165,2024-10-19 19:43:25,Completed,481796.71
25314,9502,2024-11-09 03:34:46,Returned,636395.66
25315,6700,2024-11-15 13:35:23,Pending,681041.27
25316,324,2025-06-14 21:30:17,Completed,903692.91
25317,8668,2025-04-24 05:10:14,Completed,583116.66
25318,6623,2025-03-26 17:02:17,Cancelled,528557.24
25319,4780,2024-04-01 19:01:52,Pending,59772.69
25320,8630,2024-10-26 01:34:26,Completed,361858.18
25321,6121,2025-07-20 17:46:07,Completed,546618.14
25322,8543,2025-10-18 23:11:05,Pending,1056788.98
25323,4968,2025-03-21 21:21:26,Completed,974891.1
25324,2667,2025-10-17 11:42:03,Completed,81573.2
25325,3033,2025-03-16 00:51:48,Returned,658720.55
25326,7609,2025-11-08 12:57:49,Completed,1337482.27
25327,6393,2024-05-02 14:06:57,Cancelled,624299.22
25328,5762,2025-07-20 00:04:38,Completed,283555.29
25329,5498,2025-07-10 23:52:55,Completed,371446.08
25330,7123,2024-12-21 09:39:22,Returned,717472.41
25331,4805,2025-11-06 04:47:16,Completed,80064.06
25332,2320,2024-12-17 20:46:21,Cancelled,552786.13
25333,2874,2025-06-07 13:19:53,Completed,437211.98
25334,8089,2024-01-21 19:49:55,Completed,100077.58
25335,378,2025-06-08 08:14:22,Completed,273467.77
25336,9880,2025-10-13 09:01:44,Completed,286701.55
25337,2400,2025-01-25 04:45:46,Returned,552945.49
25338,5892,2025-09-22 13:31:22,Completed,884808.49
25339,6682,2025-05-07 11:48:51,Returned,678219.59
25340,7230,2024-11-25 14:03:36,Completed,255095.83
25341,9991,2025-06-24 14:57:14,Completed,940085.56
25342,2255,2025-09-01 12:43:44,Returned,324151.57
25343,3065,2024-10-19 16:36:58,Returned,459075.49
25344,2836,2024-10-02 19:18:38,Completed,200513.07
25345,6953,2024-12-20 03:32:45,Completed,183274.17
25346,951,2025-12-15 18:19:15,Cancelled,130706.63
25347,5822,2025-12-04 00:38:24,Completed,569865.48
25348,3128,2025-09-06 14:02:27,Cancelled,147999.01
25349,1677,2024-08-18 06:09:29,Completed,1134297.02
25350,9980,2025-12-20 11:54:53,Cancelled,795547.05
25351,7375,2025-02-22 16:11:44,Completed,424244.92
25352,4715,2025-07-23 14:22:21,Completed,586334.02
25353,357,2024-11-25 12:00:43,Pending,487357.37
25354,3644,2024-10-15 06:52:12,Pending,131359.33
25355,5213,2025-10-14 08:22:54,Completed,450854.58
25356,8172,2025-04-08 19:31:31,Completed,612839.2
25357,3612,2024-12-15 11:05:58,Completed,87905.14
25358,2897,2024-12-09 13:22:07,Completed,114631.82
25359,832,2025-05-30 10:33:01,Completed,247792.88
25360,9660,2024-09-05 08:38:26,Completed,173401.41
25361,8477,2025-04-11 09:26:41,Completed,320449.68
25362,3493,2025-12-06 17:41:56,Completed,541584.8
25363,2402,2025-12-07 13:02:44,Returned,321387.28
25364,3753,2024-12-26 09:11:18,Completed,84220.38
25365,8035,2025-01-15 22:31:16,Completed,423581.0
25366,5755,2024-12-02 20:28:47,Completed,552520.35
25367,3574,2025-01-09 16:34:18,Pending,617732.95
25368,7651,2024-06-15 04:08:54,Completed,224723.45
25369,4876,2025-06-21 09:18:56,Completed,328138.1
25370,7667,2025-05-31 19:30:58,Pending,1051014.87
25371,7074,2025-09-07 09:24:20,Completed,95968.25
25372,1023,2025-09-17 19:44:09,Returned,839826.65
25373,7118,2025-05-01 17:46:01,Completed,108866.86
25374,8787,2025-01-28 18:26:49,Completed,514652.29
25375,8345,2024-01-13 04:11:29,Completed,284153.88
25376,7439,2024-01-31 11:25:59,Returned,928898.03
25377,7064,2025-12-01 22:52:48,Completed,111873.88
25378,4916,2024-12-25 03:11:41,Returned,446739.59
25379,6364,2024-09-04 01:52:21,Returned,653670.98
25380,9614,2024-01-27 09:41:22,Completed,359086.9
25381,5658,2025-07-22 20:17:48,Pending,693395.61
25382,9081,2025-09-25 00:01:03,Cancelled,1281511.0
25383,8018,2024-11-15 14:28:26,Completed,255192.09
25384,468,2025-02-11 08:58:48,Pending,969393.88
25385,4012,2024-04-13 09:18:15,Pending,66847.81
25386,8055,2024-05-29 05:46:40,Returned,598656.46
25387,8360,2025-05-24 06:18:50,Completed,579514.07
25388,8643,2025-07-21 18:50:12,Completed,214838.51
25389,4397,2024-07-11 18:32:24,Pending,397125.16
25390,5112,2025-08-29 02:37:44,Pending,647196.77
25391,2079,2025-01-03 21:53:42,Cancelled,134296.27
25392,8586,2024-07-01 12:45:35,Returned,95149.9
25393,3268,2025-10-12 18:53:24,Completed,62344.91
25394,8719,2025-11-30 17:38:28,Completed,24797.2
25395,6715,2024-06-22 23:13:49,Completed,114293.59
25396,346,2025-03-15 13:44:13,Completed,464422.79
25397,5133,2024-07-04 11:37:22,Completed,1132230.38
25398,5192,2024-08-04 17:46:52,Completed,14510.27
25399,1288,2024-12-29 05:11:01,Completed,407185.95
25400,5688,2025-08-22 21:14:27,Returned,78288.47
25401,5785,2024-08-07 10:41:22,Completed,695092.75
25402,1588,2025-06-20 21:07:31,Completed,613714.63
25403,8090,2024-03-13 11:54:08,Completed,382519.21
25404,9752,2025-12-20 16:59:02,Pending,44411.98
25405,8930,2025-05-30 23:15:24,Completed,659185.22
25406,9215,2025-07-12 09:12:20,Cancelled,233478.49
25407,6577,2024-05-16 11:31:06,Returned,301938.27
25408,9926,2024-12-03 02:24:51,Returned,134564.91
25409,6245,2025-01-22 09:31:21,Completed,433708.17
25410,1416,2025-03-12 19:41:52,Completed,1375359.24
25411,9090,2025-01-23 10:42:51,Cancelled,1030571.47
25412,9965,2024-11-10 01:24:50,Completed,1034312.58
25413,1051,2025-09-25 17:53:39,Completed,245929.69
25414,1179,2024-09-19 09:37:48,Pending,115658.28
25415,8238,2024-12-14 14:11:24,Completed,291915.47
25416,2066,2024-02-10 13:01:36,Cancelled,144564.36
25417,7475,2024-12-13 00:09:01,Completed,64627.13
25418,1298,2024-07-09 23:36:54,Pending,118493.83
25419,3050,2025-05-15 19:28:42,Completed,353531.74
25420,8307,2025-09-28 04:37:25,Completed,255197.1
25421,1915,2025-02-27 00:31:52,Completed,199701.52
25422,6652,2025-12-03 16:56:36,Completed,634351.72
25423,4274,2025-12-30 16:42:18,Completed,745707.53
25424,988,2024-10-12 21:32:28,Completed,733231.21
25425,796,2024-07-22 03:02:49,Completed,875450.17
25426,1134,2025-10-14 12:52:57,Returned,941418.8
25427,1582,2024-11-08 17:44:05,Completed,131095.6
25428,7889,2024-01-03 08:18:30,Completed,602691.3
25429,9996,2025-07-31 18:55:26,Completed,273335.91
25430,5625,2025-07-31 10:30:50,Completed,3695.79
25431,4044,2025-08-09 15:16:40,Completed,363999.6
25432,2494,2024-10-06 03:43:32,Returned,750534.16
25433,6644,2024-04-30 17:03:15,Cancelled,842908.9
25434,2055,2024-03-04 04:36:37,Pending,324160.12
25435,1101,2024-12-23 05:20:03,Cancelled,699885.18
25436,4873,2025-11-12 20:10:03,Pending,371067.36
25437,7332,2025-12-30 05:29:11,Completed,323554.98
25438,9536,2024-06-12 04:44:39,Pending,3678.32
25439,21,2024-04-15 02:08:40,Pending,524628.74
25440,2147,2024-02-21 19:33:33,Pending,603199.48
25441,4052,2024-07-12 01:12:37,Completed,313434.28
25442,8137,2024-06-18 05:06:24,Pending,1087723.5
