product_id,product_name,category,subcategory,price,cost
917,Fiction Product 917,Books,Fiction,41915.7,27708.73
918,Technology Product 918,Books,Technology,12012.81,9863.16
919,Fiction Product 919,Books,Fiction,110287.0,79057.98
920,Business Product 920,Books,Business,122464.89,73624.45
921,Technology Product 921,Books,Technology,32752.69,25056.52
922,Fiction Product 922,Books,Fiction,7286.01,5188.04
923,Education Product 923,Books,Education,10494.78,8833.05
924,Technology Product 924,Books,Technology,13902.79,10639.94
925,Fiction Product 925,Books,Fiction,99389.03,58611.78
926,Technology Product 926,Books,Technology,132197.68,75028.38
927,Education Product 927,Books,Education,137468.89,86286.89
928,Education Product 928,Books,Education,109528.2,91733.42
929,Education Product 929,Books,Education,96436.31,73030.75
930,Business Product 930,Books,Business,123778.59,83448.55
931,Fiction Product 931,Books,Fiction,138871.2,78464.16
932,Business Product 932,Books,Business,96080.87,59398.83
933,Education Product 933,Books,Education,23366.7,17601.94
934,Fiction Product 934,Books,Fiction,51119.92,41492.15
935,Technology Product 935,Books,Technology,27227.84,17561.89
936,Technology Product 936,Books,Technology,120458.87,87390.5
937,Business Product 937,Books,Business,57976.02,45074.9
938,Business Product 938,Books,Business,106977.95,88198.77
939,Fiction Product 939,Books,Fiction,142089.0,98842.84
940,Fiction Product 940,Books,Fiction,67870.02,52994.7
941,Technology Product 941,Books,Technology,119226.05,69141.44
942,Technology Product 942,Books,Technology,13167.12,7428.15
943,Education Product 943,Books,Education,144911.74,81525.76
944,Business Product 944,Books,Business,147383.28,105502.8
945,Technology Product 945,Books,Technology,100540.56,82167.44
946,Technology Product 946,Books,Technology,68325.87,38593.53
947,Education Product 947,Books,Education,43914.8,24628.13
948,Fiction Product 948,Books,Fiction,89860.16,58926.39
949,Business Product 949,Books,Business,104258.41,62915.87
950,Business Product 950,Books,Business,110362.23,90410.94
951,Technology Product 951,Books,Technology,74250.56,44683.92
952,Fiction Product 952,Books,Fiction,135825.81,113224.93
953,Business Product 953,Books,Business,37691.07,27034.56
954,Fiction Product 954,Books,Fiction,24783.4,16312.8
955,Business Product 955,Books,Business,22703.13,13256.27
956,Fiction Product 956,Books,Fiction,56719.56,36649.39
957,Business Product 957,Books,Business,88788.06,66041.86
958,Fiction Product 958,Books,Fiction,136343.11,105258.43
959,Technology Product 959,Books,Technology,103945.7,82630.2
960,Fiction Product 960,Books,Fiction,146431.45,93471.34
961,Education Product 961,Books,Education,131618.2,105301.69
962,Business Product 962,Books,Business,75479.84,53256.27
963,Business Product 963,Books,Business,2058.01,1418.77
964,Fiction Product 964,Books,Fiction,1845.56,1222.24
965,Education Product 965,Books,Education,114963.5,86832.67
966,Technology Product 966,Books,Technology,91927.99,74690.28
967,Fiction Product 967,Books,Fiction,118267.02,80948.87
968,Business Product 968,Books,Business,93699.93,76940.02
969,Education Product 969,Books,Education,64242.66,48013.67
970,Fiction Product 970,Books,Fiction,142160.01,103680.11
971,Business Product 971,Books,Business,62292.99,39269.64
972,Education Product 972,Books,Education,138215.9,95679.9
973,Fiction Product 973,Books,Fiction,24254.69,15950.07
974,Fiction Product 974,Books,Fiction,2925.27,1679.59
975,Education Product 975,Books,Education,52588.67,30244.51
976,Fiction Product 976,Books,Fiction,4458.21,2945.39
977,Fiction Product 977,Books,Fiction,22891.13,14553.06
978,Technology Product 978,Books,Technology,48590.27,39329.24
979,Education Product 979,Books,Education,32989.44,19644.9
980,Business Product 980,Books,Business,47575.95,35655.9
981,Education Product 981,Books,Education,35118.93,21889.95
982,Fiction Product 982,Books,Fiction,96969.16,58347.13
983,Business Product 983,Books,Business,99712.82,83378.52
984,Technology Product 984,Books,Technology,64890.23,37169.08
985,Business Product 985,Books,Business,93638.31,52261.45
986,Business Product 986,Books,Business,14835.28,9070.72
987,Technology Product 987,Books,Technology,33688.38,23969.04
988,Technology Product 988,Books,Technology,6828.33,4931.21
989,Fiction Product 989,Books,Fiction,105744.56,63141.15
990,Technology Product 990,Books,Technology,26764.0,15939.35
991,Fiction Product 991,Books,Fiction,117382.01,77663.92
992,Business Product 992,Books,Business,76850.86,63287.37
993,Technology Product 993,Books,Technology,106770.95,75967.31
994,Education Product 994,Books,Education,81652.95,58033.66
995,Education Product 995,Books,Education,44903.75,24810.71
996,Technology Product 996,Books,Technology,79766.49,50144.66
997,Technology Product 997,Books,Technology,58602.67,49615.75
998,Fiction Product 998,Books,Fiction,125624.6,94484.25
999,Technology Product 999,Books,Technology,119253.49,71945.44
1000,Education Product 1000,Books,Education,66503.95,47039.92
