order_item_id,order_id,product_id,quantity,unit_price,discount
86439,28804,188,1,64853.92,3.37
86440,28805,457,4,137446.14,14.03
86441,28806,691,1,142101.03,13.52
86442,28807,514,4,89169.17,14.49
86443,28807,891,1,35029.01,15.63
86444,28807,635,3,129975.03,23.24
86445,28808,903,4,142103.2,18.61
86446,28808,553,2,102391.98,3.97
86447,28808,108,3,119970.62,11.54
86448,28808,109,3,11581.82,19.81
86449,28809,559,2,130826.86,17.55
86450,28809,980,3,47575.95,17.56
86451,28809,679,4,28708.98,23.63
86452,28810,192,1,124216.82,3.55
86453,28810,415,2,96375.51,6.19
86454,28811,934,2,51119.92,21.06
86455,28812,621,1,15116.51,20.15
86456,28812,995,2,44903.75,23.77
86457,28812,824,2,30691.39,8.68
86458,28812,899,2,133423.51,1.98
86459,28812,945,3,100540.56,18.58
86460,28813,997,2,58602.67,19.31
86461,28813,988,2,6828.33,21.58
86462,28814,627,1,109630.4,13.2
86463,28814,165,2,26667.73,24.18
86464,28815,228,3,105011.74,12.64
86465,28815,431,3,4803.51,10.38
86466,28815,42,3,14877.47,11.22
86467,28816,358,1,1670.67,23.91
86468,28816,977,1,22891.13,4.51
86469,28816,841,1,146265.21,20.78
86470,28816,738,1,86722.52,19.93
86471,28817,154,3,8309.47,10.06
86472,28818,195,4,92535.74,22.7
86473,28819,220,2,79894.25,0.48
86474,28819,152,2,17599.27,10.46
86475,28819,957,2,88788.06,23.65
86476,28820,378,4,34428.0,11.28
86477,28821,949,1,104258.41,6.18
86478,28822,870,4,55770.44,20.83
86479,28822,182,3,133248.91,6.18
86480,28822,312,3,97647.78,18.52
86481,28822,678,2,97189.32,13.65
86482,28822,375,3,11698.11,10.71
86483,28823,796,3,33196.81,19.54
86484,28823,143,1,3719.23,24.53
86485,28824,128,1,20467.03,7.46
86486,28824,149,2,12672.38,24.8
86487,28825,999,2,119253.49,21.27
86488,28825,260,1,146408.89,12.89
86489,28825,745,3,5744.07,0.26
86490,28826,306,4,134198.04,11.17
86491,28826,179,2,82589.34,10.65
86492,28826,51,1,19727.45,5.76
86493,28826,988,4,6828.33,7.61
86494,28826,426,4,106657.75,2.78
86495,28827,996,1,79766.49,17.52
86496,28828,411,4,39469.42,5.58
86497,28829,808,3,53855.58,9.52
86498,28829,183,2,21384.62,14.66
86499,28829,761,2,96098.51,0.54
86500,28829,460,2,81385.58,1.38
86501,28830,137,3,30538.68,5.29
86502,28830,304,3,149787.27,7.34
86503,28830,122,4,66189.21,21.44
86504,28830,266,4,85791.82,4.42
86505,28831,258,4,35511.05,23.12
86506,28832,184,1,63542.23,12.77
86507,28832,639,2,20549.96,24.54
86508,28833,527,3,52963.71,7.46
86509,28834,993,3,106770.95,21.46
86510,28835,185,1,72052.78,13.94
86511,28835,2,2,47942.6,9.54
86512,28835,412,3,122971.55,8.92
86513,28836,971,2,62292.99,8.84
86514,28836,984,3,64890.23,3.75
86515,28836,655,4,107372.52,23.05
86516,28836,364,1,12136.04,3.91
86517,28836,884,1,59663.35,9.69
86518,28837,208,3,24532.59,16.93
86519,28837,587,2,107583.47,15.25
86520,28837,171,3,105183.67,11.38
86521,28837,225,2,138318.8,6.14
86522,28837,909,3,32564.28,11.14
86523,28838,655,3,107372.52,19.9
86524,28838,820,4,20038.19,0.72
86525,28838,30,3,33863.74,12.7
86526,28839,620,2,28600.06,0.15
86527,28840,883,4,83016.81,16.95
86528,28840,276,3,69664.85,24.48
86529,28841,360,3,23077.73,15.6
86530,28841,713,3,59742.11,24.59
86531,28841,75,2,93108.35,11.45
86532,28842,802,3,119952.54,2.64
86533,28842,240,4,97093.63,18.12
86534,28843,423,3,15966.72,11.05
86535,28844,597,4,99325.27,5.16
86536,28844,279,1,39020.12,12.11
86537,28844,802,2,119952.54,23.83
86538,28845,296,4,92227.81,22.02
86539,28845,679,4,28708.98,4.12
86540,28845,496,1,61678.31,24.15
86541,28845,335,3,34292.26,15.98
86542,28846,335,1,34292.26,8.45
86543,28846,162,1,57228.46,8.45
86544,28846,585,4,71781.85,9.39
86545,28846,582,4,85538.35,4.6
86546,28846,837,4,64166.57,14.26
86547,28847,70,1,31489.09,6.43
86548,28847,779,1,66559.65,11.15
86549,28848,319,2,129984.92,22.23
86550,28848,626,1,31951.97,20.41
86551,28848,272,2,13998.11,18.05
86552,28848,666,2,140851.23,21.16
86553,28848,935,4,27227.84,8.66
86554,28849,460,1,81385.58,19.39
86555,28849,88,1,78082.71,2.09
86556,28849,176,1,74634.74,15.21
86557,28850,629,3,57443.45,21.9
86558,28850,690,2,120808.19,20.77
86559,28851,11,3,59158.05,12.51
86560,28851,676,2,90817.48,20.1
86561,28852,954,4,24783.4,18.98
86562,28852,437,1,2736.73,1.51
86563,28852,687,3,96028.66,24.52
86564,28852,803,1,55432.63,12.2
86565,28852,320,2,14805.65,8.81
86566,28853,246,3,22521.45,15.72
86567,28854,167,3,21349.5,10.86
86568,28854,574,4,131779.55,7.95
86569,28854,2,1,47942.6,15.64
86570,28854,280,4,17140.2,7.28
86571,28854,673,4,116886.8,13.78
86572,28855,748,2,99486.44,9.35
86573,28856,255,1,16121.97,6.61
86574,28856,496,4,61678.31,4.35
86575,28856,869,4,29149.64,8.77
86576,28856,39,1,16351.17,19.5
86577,28857,765,2,117344.25,12.13
86578,28857,239,1,91700.59,2.42
86579,28857,920,2,122464.89,3.06
86580,28858,348,2,63711.53,24.84
86581,28858,594,2,38489.05,9.94
86582,28858,494,4,106632.9,4.0
86583,28859,50,3,113737.39,16.88
86584,28860,656,4,68700.63,5.21
86585,28860,459,4,148021.2,2.65
86586,28861,770,3,118250.46,23.54
86587,28861,994,2,81652.95,8.61
86588,28861,333,4,133406.33,1.57
86589,28861,305,1,16461.68,23.6
86590,28861,605,4,59069.54,19.5
86591,28862,881,2,145636.6,18.39
86592,28862,502,1,24389.39,20.27
86593,28862,127,2,36681.17,14.28
86594,28862,300,1,93598.89,3.26
86595,28862,413,1,71424.18,21.18
86596,28863,271,2,57223.41,9.24
86597,28863,836,1,63142.5,9.47
86598,28863,526,1,5617.59,15.71
86599,28863,463,4,64655.51,1.25
86600,28864,220,2,79894.25,9.72
86601,28864,803,1,55432.63,1.42
86602,28864,403,1,48952.46,16.9
86603,28864,434,1,106840.1,22.61
86604,28865,393,3,67777.29,14.12
86605,28866,808,2,53855.58,22.21
86606,28866,789,1,36563.8,24.91
86607,28866,639,1,20549.96,1.06
86608,28866,964,4,1845.56,0.09
86609,28866,993,1,106770.95,18.35
86610,28867,240,4,97093.63,3.56
86611,28867,759,2,144964.12,2.48
86612,28867,649,1,74854.65,4.72
86613,28868,168,4,86591.5,24.35
86614,28868,283,4,50196.05,0.78
86615,28869,30,3,33863.74,8.73
86616,28869,431,2,4803.51,19.78
86617,28870,77,3,63633.93,20.99
86618,28870,36,3,13175.72,8.95
86619,28870,84,2,110635.81,2.0
86620,28871,946,3,68325.87,20.97
86621,28871,205,3,6097.94,12.44
86622,28871,446,1,41671.63,2.67
86623,28871,294,3,75529.17,24.18
86624,28871,721,2,122541.73,14.67
86625,28872,90,4,51947.56,5.74
86626,28873,575,2,9942.1,22.11
86627,28873,859,3,86365.51,12.8
86628,28873,251,3,121109.91,21.21
86629,28874,149,1,12672.38,10.21
86630,28875,4,1,55491.53,8.83
86631,28875,520,4,129821.12,23.63
86632,28876,693,3,79884.82,9.6
86633,28876,65,2,147812.3,9.17
86634,28877,189,1,62027.47,11.49
86635,28877,459,2,148021.2,9.5
86636,28878,612,4,143001.71,7.35
86637,28878,941,4,119226.05,8.58
86638,28879,489,4,16053.8,2.23
86639,28880,498,2,127188.46,22.01
86640,28880,924,1,13902.79,20.2
86641,28881,54,1,83743.77,8.14
86642,28881,714,3,17192.4,1.94
86643,28881,907,4,93654.19,16.61
86644,28881,271,1,57223.41,14.58
86645,28882,459,1,148021.2,3.85
86646,28883,881,4,145636.6,19.14
86647,28883,704,1,65656.94,0.8
86648,28883,591,2,50325.89,11.23
86649,28883,291,3,15600.79,21.6
86650,28883,241,4,139410.38,11.44
86651,28884,577,3,132110.87,6.36
86652,28884,862,4,75225.49,6.2
86653,28884,668,4,145335.2,16.62
86654,28884,272,1,13998.11,2.69
86655,28884,342,3,27085.45,3.43
86656,28885,901,2,126268.42,7.71
86657,28885,289,4,68123.05,23.82
86658,28886,837,1,64166.57,3.78
86659,28886,612,3,143001.71,7.67
86660,28886,274,3,101248.77,24.67
86661,28886,111,3,48967.85,4.39
86662,28886,97,4,122555.2,3.47
86663,28887,623,1,78481.42,12.49
86664,28887,905,3,112815.49,22.82
86665,28887,630,3,112636.74,12.2
86666,28887,74,1,78861.35,14.46
86667,28887,510,4,28133.69,4.72
86668,28888,532,2,79631.97,1.06
86669,28888,471,4,134549.79,24.48
86670,28888,845,2,48368.1,12.39
86671,28888,676,3,90817.48,7.78
86672,28889,442,2,119589.88,22.45
86673,28889,571,1,143621.68,14.14
86674,28890,779,3,66559.65,3.97
86675,28890,781,1,147328.2,3.7
86676,28890,685,1,80210.0,6.72
86677,28890,65,3,147812.3,6.41
86678,28891,820,2,20038.19,24.14
86679,28891,735,2,103817.7,3.27
86680,28892,538,2,57578.97,0.75
86681,28892,963,4,2058.01,4.46
86682,28892,129,2,82332.53,17.61
86683,28892,14,4,102623.78,18.42
86684,28892,839,2,36866.31,8.51
86685,28893,105,4,27513.85,24.9
86686,28894,880,1,144587.2,10.92
86687,28894,890,3,31424.47,4.33
86688,28894,222,2,74577.27,10.23
86689,28894,413,1,71424.18,14.53
86690,28895,322,1,118155.35,18.55
86691,28896,925,3,99389.03,22.46
86692,28897,334,2,10836.43,1.38
86693,28897,148,4,136774.67,19.99
86694,28897,162,4,57228.46,17.47
86695,28897,506,3,141462.78,7.26
86696,28897,902,1,80623.26,17.8
86697,28898,730,2,47954.85,14.8
86698,28898,102,3,103216.18,16.26
86699,28898,805,4,49693.26,1.82
86700,28898,285,4,27504.27,12.23
86701,28899,284,4,116920.89,22.56
86702,28899,282,3,73279.77,4.91
86703,28899,660,2,70610.57,2.89
86704,28899,90,1,51947.56,7.2
86705,28900,623,4,78481.42,23.51
86706,28900,523,4,143912.62,7.1
86707,28901,160,2,138844.8,11.69
86708,28901,599,2,128444.92,5.29
86709,28902,878,1,129688.58,3.11
86710,28902,764,3,103771.13,23.33
86711,28903,267,2,65818.88,7.32
86712,28903,391,4,115531.71,11.75
86713,28903,770,2,118250.46,12.65
86714,28903,700,1,75057.11,0.11
86715,28904,427,3,135712.42,15.09
86716,28905,637,4,482.51,22.6
86717,28905,950,3,110362.23,13.79
86718,28905,475,2,57207.02,20.29
86719,28906,372,3,139668.51,11.93
86720,28906,593,4,74136.57,8.4
86721,28907,668,1,145335.2,3.23
86722,28907,324,4,82023.48,18.12
86723,28907,3,3,96639.35,9.24
86724,28908,102,4,103216.18,1.89
86725,28908,949,4,104258.41,6.93
86726,28909,1000,2,66503.95,4.01
86727,28910,645,1,101067.0,13.43
86728,28910,46,2,5568.27,7.91
86729,28910,879,3,28790.09,18.03
86730,28910,953,4,37691.07,5.76
86731,28911,295,2,40107.96,5.98
86732,28911,8,1,25437.57,22.68
86733,28911,922,2,7286.01,6.25
86734,28911,661,1,129131.91,12.87
86735,28911,513,4,6864.37,18.06
86736,28912,426,3,106657.75,10.44
86737,28912,321,1,62230.81,8.17
86738,28912,570,1,7507.23,13.74
86739,28913,670,1,57659.76,16.59
86740,28913,167,2,21349.5,22.69
86741,28913,855,3,117899.02,23.85
86742,28913,443,2,134691.84,19.97
86743,28913,303,2,53854.74,23.91
86744,28914,833,2,59527.79,22.7
86745,28914,219,2,2909.21,13.1
86746,28914,302,4,88098.74,19.02
86747,28914,941,1,119226.05,8.85
86748,28914,631,1,71968.91,19.39
86749,28915,674,4,98507.25,4.48
86750,28915,700,3,75057.11,0.58
86751,28915,121,4,65987.76,10.65
86752,28915,758,3,117678.73,13.62
86753,28916,329,3,120595.82,7.52
86754,28916,463,2,64655.51,12.78
86755,28917,926,1,132197.68,5.19
86756,28917,763,1,513.2,15.12
86757,28917,828,2,126372.09,12.79
86758,28918,530,4,65846.2,3.59
86759,28918,906,2,30085.86,24.45
86760,28918,182,4,133248.91,10.45
86761,28918,898,1,97100.98,23.58
86762,28918,583,1,59848.18,2.23
86763,28919,401,4,49544.01,23.39
86764,28919,842,3,144444.04,13.47
86765,28919,239,3,91700.59,18.59
86766,28919,114,1,40236.71,16.35
86767,28919,130,2,40017.14,6.5
86768,28920,494,4,106632.9,2.28
86769,28920,395,2,96866.22,10.18
86770,28920,781,2,147328.2,0.04
86771,28920,483,4,42265.53,21.11
86772,28921,70,3,31489.09,8.74
86773,28922,334,4,10836.43,0.58
86774,28922,312,3,97647.78,15.43
86775,28923,772,3,15070.94,7.97
86776,28923,399,4,120239.06,15.16
86777,28924,428,4,88981.22,15.17
86778,28924,975,4,52588.67,23.7
86779,28925,713,1,59742.11,12.46
86780,28925,869,3,29149.64,15.3
86781,28925,229,4,8919.86,24.01
86782,28925,612,2,143001.71,22.03
86783,28925,85,4,19206.42,12.5
86784,28926,456,2,40520.28,18.71
86785,28926,571,1,143621.68,11.11
86786,28926,916,4,37593.78,21.18
86787,28926,731,4,110946.92,8.6
86788,28927,405,2,127211.24,6.34
86789,28927,68,2,11190.4,12.58
86790,28927,952,4,135825.81,14.3
86791,28927,537,2,145160.65,20.89
86792,28928,1,3,149130.53,22.16
86793,28928,264,2,67858.31,11.56
86794,28929,789,2,36563.8,2.72
86795,28929,834,4,74612.85,6.71
86796,28929,480,4,100743.34,12.97
86797,28930,500,2,133147.4,22.2
86798,28930,790,3,129714.64,21.38
86799,28930,386,4,38393.36,2.26
86800,28930,121,3,65987.76,24.45
86801,28931,726,3,74503.66,12.7
86802,28931,710,2,76354.42,16.38
86803,28932,801,2,54421.36,6.96
86804,28932,753,3,74308.26,3.77
86805,28932,446,3,41671.63,8.04
86806,28933,312,2,97647.78,12.5
86807,28933,459,2,148021.2,17.43
86808,28933,35,2,87421.95,9.4
86809,28933,888,3,5312.78,15.78
86810,28934,462,3,55282.45,20.25
86811,28935,559,2,130826.86,5.76
86812,28935,926,4,132197.68,7.42
86813,28935,504,1,11151.45,21.36
86814,28935,394,4,114694.34,10.44
86815,28935,411,2,39469.42,4.13
86816,28936,408,1,66249.08,23.0
86817,28936,326,4,46948.88,23.45
86818,28936,33,1,137107.9,2.89
86819,28936,679,3,28708.98,10.01
86820,28936,641,4,148114.23,10.51
86821,28937,969,2,64242.66,21.68
86822,28938,740,2,16987.83,8.66
86823,28938,224,3,91162.31,24.88
86824,28939,155,4,17655.3,1.66
86825,28940,842,1,144444.04,13.92
86826,28941,934,2,51119.92,22.65
86827,28941,843,4,132444.97,1.85
86828,28941,832,2,21299.98,16.04
86829,28941,657,2,91782.46,0.9
86830,28941,645,1,101067.0,18.66
86831,28942,272,3,13998.11,7.38
86832,28942,943,4,144911.74,16.78
86833,28942,24,4,15602.44,16.1
86834,28943,126,3,20999.82,14.14
86835,28943,839,1,36866.31,15.05
86836,28943,615,3,11937.33,16.91
86837,28944,866,2,19624.59,20.1
86838,28944,667,2,75312.76,20.27
86839,28944,49,3,9303.31,11.74
86840,28944,364,4,12136.04,7.79
86841,28945,109,4,11581.82,3.23
86842,28945,295,1,40107.96,17.37
86843,28945,408,1,66249.08,15.09
86844,28946,670,2,57659.76,14.15
86845,28946,156,4,19686.52,7.46
86846,28946,157,3,92740.94,7.27
86847,28947,818,3,32578.23,9.8
86848,28947,585,3,71781.85,7.26
86849,28948,802,2,119952.54,12.88
86850,28948,955,3,22703.13,1.54
86851,28949,448,1,124859.01,2.91
86852,28949,158,1,108533.0,12.19
86853,28949,919,1,110287.0,20.6
86854,28949,776,4,100033.23,16.31
86855,28950,946,3,68325.87,17.71
86856,28950,279,1,39020.12,8.1
86857,28951,812,4,14685.27,20.31
86858,28951,457,1,137446.14,10.13
86859,28951,365,3,14117.33,24.13
86860,28952,394,4,114694.34,16.17
86861,28952,454,4,135470.03,6.94
86862,28952,569,4,96693.82,4.26
86863,28952,251,3,121109.91,20.66
86864,28952,865,1,149656.64,12.39
86865,28953,935,4,27227.84,4.42
86866,28953,183,4,21384.62,20.39
86867,28954,104,1,143516.64,23.74
86868,28954,400,1,144358.73,2.61
86869,28954,320,3,14805.65,19.3
86870,28954,372,2,139668.51,16.78
86871,28954,744,4,97466.85,4.69
86872,28955,399,4,120239.06,0.8
86873,28955,80,4,126940.7,16.99
86874,28955,433,4,77707.04,0.52
86875,28955,41,1,71535.59,20.69
86876,28955,520,1,129821.12,10.52
86877,28956,112,3,118465.95,16.1
86878,28956,630,4,112636.74,1.64
86879,28957,464,1,83227.98,15.86
86880,28957,780,4,31710.08,5.64
86881,28957,515,4,143560.07,6.99
86882,28957,897,2,23202.7,22.25
86883,28958,309,4,136528.46,3.24
86884,28958,600,3,85826.26,0.14
86885,28958,973,1,24254.69,14.82
86886,28958,449,3,846.39,20.63
86887,28959,823,3,126146.81,0.45
86888,28960,704,3,65656.94,21.83
86889,28961,325,4,104922.45,15.51
86890,28961,136,4,119864.2,2.77
86891,28962,180,2,46249.69,18.08
86892,28962,138,2,35672.21,9.4
86893,28962,189,4,62027.47,10.05
86894,28963,774,2,133974.38,13.13
86895,28963,42,4,14877.47,14.15
86896,28963,937,3,57976.02,14.43
86897,28963,168,1,86591.5,20.2
86898,28963,288,1,140352.81,11.08
86899,28964,308,1,60271.06,9.71
86900,28964,790,3,129714.64,17.14
86901,28964,250,4,87554.73,1.31
86902,28964,524,4,146617.41,10.28
86903,28964,489,4,16053.8,16.15
86904,28965,65,4,147812.3,18.88
86905,28965,896,2,57399.94,15.12
86906,28965,643,4,10186.04,2.14
86907,28965,6,1,57326.6,21.77
86908,28966,521,4,89398.14,8.7
86909,28966,628,3,103633.03,18.92
86910,28966,471,2,134549.79,14.86
86911,28967,241,4,139410.38,0.5
86912,28967,930,1,123778.59,24.53
86913,28968,926,1,132197.68,11.21
86914,28968,811,3,100099.53,6.29
86915,28968,97,3,122555.2,4.73
86916,28969,129,3,82332.53,5.84
86917,28969,650,4,104409.25,17.69
86918,28969,651,4,107762.49,13.77
86919,28969,697,2,61028.47,8.03
86920,28970,717,2,40074.55,2.85
86921,28970,863,3,108614.84,24.26
86922,28971,224,2,91162.31,10.59
86923,28972,133,2,65923.98,12.12
86924,28973,335,1,34292.26,6.1
86925,28974,14,2,102623.78,8.68
86926,28974,976,3,4458.21,21.93
86927,28974,637,1,482.51,17.65
86928,28974,745,4,5744.07,9.8
86929,28974,4,4,55491.53,18.23
86930,28975,66,2,132408.75,14.49
86931,28975,932,3,96080.87,21.32
86932,28975,970,2,142160.01,22.31
86933,28976,707,1,135919.93,0.06
86934,28976,761,3,96098.51,24.22
86935,28976,558,3,27581.46,0.19
86936,28976,327,1,103396.76,0.59
86937,28976,472,4,19237.68,9.6
86938,28977,857,4,113021.33,14.24
86939,28978,211,4,130304.36,22.0
86940,28979,647,2,41766.63,12.39
86941,28980,277,3,99788.14,9.74
86942,28980,209,2,77672.73,20.48
86943,28980,193,1,33508.99,5.45
86944,28980,205,3,6097.94,18.65
86945,28981,687,3,96028.66,20.26
86946,28982,161,2,5842.35,17.17
86947,28982,631,2,71968.91,19.08
86948,28983,210,2,67329.85,13.13
86949,28983,764,4,103771.13,21.79
86950,28983,988,3,6828.33,14.31
86951,28983,870,4,55770.44,0.2
86952,28984,479,4,69247.43,23.89
86953,28984,30,4,33863.74,20.1
86954,28984,415,3,96375.51,3.26
86955,28984,983,3,99712.82,20.59
86956,28984,481,1,57948.96,1.61
86957,28985,163,1,99152.48,15.56
86958,28985,452,3,141535.72,11.77
86959,28986,407,2,77350.92,6.27
86960,28986,831,3,72146.71,24.36
86961,28987,178,1,41536.65,4.53
86962,28987,961,1,131618.2,14.94
86963,28987,713,3,59742.11,6.42
86964,28987,658,3,102662.91,2.5
86965,28988,772,2,15070.94,10.54
86966,28988,618,1,120232.62,11.98
86967,28989,461,2,115932.16,16.25
86968,28989,774,2,133974.38,10.54
86969,28989,413,4,71424.18,22.25
86970,28990,318,4,82141.65,8.02
86971,28990,816,1,79937.45,1.75
86972,28990,466,3,79334.79,9.87
86973,28990,679,2,28708.98,23.25
86974,28990,133,3,65923.98,0.56
86975,28991,356,2,8412.6,5.03
86976,28991,699,1,137445.8,8.52
86977,28991,211,4,130304.36,23.06
86978,28991,973,4,24254.69,24.4
86979,28991,92,1,26788.09,14.25
86980,28992,237,1,86253.08,17.96
86981,28992,189,1,62027.47,19.11
86982,28993,198,1,93549.09,13.76
86983,28993,728,3,12186.3,23.0
86984,28993,538,2,57578.97,11.08
86985,28993,782,4,142856.92,0.65
86986,28994,663,4,37416.84,8.81
86987,28994,290,3,66758.78,23.3
86988,28995,617,3,464.28,10.14
86989,28996,859,3,86365.51,15.66
86990,28996,2,1,47942.6,14.73
86991,28996,197,3,55474.35,13.73
86992,28996,456,4,40520.28,16.63
86993,28996,837,3,64166.57,24.9
86994,28997,892,1,75813.87,11.97
86995,28997,798,3,99696.34,12.56
86996,28997,53,2,24669.59,11.32
86997,28997,418,4,131157.78,4.82
86998,28997,826,2,27498.84,20.21
86999,28998,883,1,83016.81,5.35
87000,28999,727,3,137986.96,2.79
87001,29000,578,4,143988.7,3.81
87002,29000,41,3,71535.59,19.02
87003,29000,799,2,98630.59,9.65
87004,29001,815,4,135918.76,4.9
87005,29001,822,2,97417.63,22.17
87006,29001,668,2,145335.2,19.38
87007,29002,739,1,61188.62,10.4
87008,29002,778,1,116968.8,13.87
87009,29003,348,3,63711.53,5.93
87010,29004,683,3,137969.38,16.16
87011,29004,254,3,123026.12,19.89
87012,29004,262,4,145585.08,6.59
87013,29004,505,3,1235.18,22.99
87014,29004,169,1,22774.17,3.64
87015,29005,310,2,112646.33,23.88
87016,29005,185,4,72052.78,7.66
87017,29005,160,3,138844.8,7.99
87018,29005,272,4,13998.11,0.82
87019,29006,471,2,134549.79,11.84
87020,29007,235,4,87959.02,4.57
87021,29007,356,1,8412.6,2.36
87022,29007,663,4,37416.84,10.27
87023,29008,228,2,105011.74,23.09
87024,29008,983,3,99712.82,18.57
87025,29008,447,1,29489.62,17.77
87026,29009,519,1,62156.69,19.06
87027,29009,231,3,94137.6,7.41
87028,29009,143,2,3719.23,24.45
87029,29010,641,1,148114.23,15.68
87030,29010,333,1,133406.33,19.6
87031,29011,282,1,73279.77,0.82
87032,29011,225,1,138318.8,4.68
87033,29011,259,2,135154.62,17.47
87034,29012,289,3,68123.05,21.77
87035,29012,615,4,11937.33,21.22
87036,29012,741,1,138772.56,22.32
87037,29012,218,2,26494.6,11.65
87038,29012,205,1,6097.94,22.21
87039,29013,659,1,62531.87,8.82
87040,29013,827,2,24033.37,17.97
87041,29013,250,2,87554.73,7.83
87042,29013,988,1,6828.33,18.47
87043,29013,499,2,75613.87,4.51
87044,29014,209,3,77672.73,13.22
87045,29014,959,1,103945.7,1.61
87046,29014,708,4,51685.66,3.36
87047,29014,212,3,105734.27,24.27
87048,29015,266,3,85791.82,13.98
87049,29015,31,2,18260.67,6.13
87050,29015,605,3,59069.54,16.53
87051,29015,201,4,37916.8,19.33
87052,29016,178,3,41536.65,18.83
87053,29016,358,1,1670.67,24.75
87054,29016,334,3,10836.43,15.65
87055,29016,996,4,79766.49,5.4
87056,29017,329,2,120595.82,5.43
87057,29018,632,1,10355.16,21.62
87058,29018,320,3,14805.65,8.81
87059,29018,565,1,5089.0,0.01
87060,29019,529,1,133892.56,0.22
87061,29019,833,1,59527.79,4.14
87062,29019,214,4,37201.5,6.08
87063,29020,507,3,13992.58,8.81
87064,29020,282,2,73279.77,2.45
87065,29021,956,3,56719.56,8.19
87066,29021,627,2,109630.4,14.62
87067,29021,502,1,24389.39,0.29
87068,29021,446,3,41671.63,6.82
87069,29021,975,1,52588.67,11.33
87070,29022,967,3,118267.02,1.64
87071,29022,492,4,732.06,4.71
87072,29022,546,1,135376.31,7.99
87073,29022,134,2,100201.98,22.73
87074,29023,91,3,60782.6,3.88
87075,29023,644,1,86717.97,5.38
87076,29023,42,2,14877.47,17.42
87077,29023,692,4,133377.82,11.53
87078,29024,16,3,129983.93,6.29
87079,29024,69,4,119957.02,16.15
87080,29024,563,2,145001.88,17.69
87081,29024,758,2,117678.73,15.19
87082,29024,510,3,28133.69,1.09
87083,29025,218,3,26494.6,13.14
87084,29025,869,3,29149.64,10.68
87085,29025,832,1,21299.98,24.91
87086,29026,938,2,106977.95,13.1
87087,29026,883,3,83016.81,7.71
87088,29026,886,2,7494.27,17.11
87089,29026,425,1,129318.63,21.8
87090,29027,713,1,59742.11,9.31
87091,29027,171,2,105183.67,22.16
87092,29028,434,3,106840.1,7.39
87093,29029,898,4,97100.98,9.76
87094,29029,252,3,25021.87,21.57
87095,29029,962,2,75479.84,13.54
87096,29029,562,2,129464.7,8.92
87097,29030,166,2,118538.6,5.37
87098,29030,69,3,119957.02,18.86
87099,29030,876,3,16263.42,19.13
87100,29030,693,4,79884.82,11.26
87101,29030,607,3,143665.86,11.89
87102,29031,729,3,14129.0,8.91
87103,29031,277,2,99788.14,5.32
87104,29031,421,2,46119.44,4.91
87105,29032,941,3,119226.05,21.74
87106,29032,883,3,83016.81,14.17
87107,29033,654,2,102422.64,14.71
87108,29033,726,3,74503.66,11.42
87109,29034,581,3,5278.67,15.51
87110,29034,98,4,57547.19,15.89
87111,29035,762,4,34257.86,0.07
87112,29035,795,2,22530.02,3.27
87113,29036,909,3,32564.28,1.16
87114,29037,554,1,25478.06,22.26
87115,29037,191,4,51555.83,23.4
87116,29037,870,1,55770.44,12.78
87117,29037,604,3,132993.85,4.78
87118,29037,678,4,97189.32,14.12
87119,29038,593,4,74136.57,10.38
87120,29039,353,4,38935.85,5.36
87121,29039,304,4,149787.27,1.44
87122,29039,162,3,57228.46,24.44
87123,29040,705,3,59136.21,12.56
87124,29040,765,2,117344.25,17.05
87125,29040,166,3,118538.6,6.3
87126,29040,508,2,91679.64,10.43
87127,29040,867,4,129105.06,3.98
87128,29041,222,3,74577.27,8.99
87129,29042,674,2,98507.25,7.38
87130,29042,713,2,59742.11,18.89
87131,29042,222,4,74577.27,9.98
87132,29042,248,4,35224.84,19.45
87133,29042,997,4,58602.67,18.39
87134,29043,740,3,16987.83,18.02
87135,29043,170,1,2862.1,24.56
87136,29043,557,3,149732.17,17.47
87137,29044,475,3,57207.02,20.7
87138,29044,588,2,85670.32,6.42
87139,29044,829,3,121190.87,23.31
87140,29044,93,1,72167.91,12.56
87141,29045,401,3,49544.01,18.87
87142,29046,757,3,86469.34,16.4
87143,29047,270,3,124372.95,6.77
87144,29047,802,2,119952.54,2.09
87145,29047,423,4,15966.72,14.9
87146,29047,951,4,74250.56,7.38
87147,29047,888,3,5312.78,19.6
87148,29048,278,1,88449.6,11.96
87149,29048,265,1,78435.36,6.04
87150,29048,766,1,63657.06,19.08
87151,29048,985,2,93638.31,15.79
87152,29048,38,3,16396.14,14.61
87153,29049,687,2,96028.66,17.07
87154,29049,559,2,130826.86,17.71
87155,29049,759,2,144964.12,2.61
87156,29049,646,1,19398.83,5.98
87157,29049,692,1,133377.82,22.14
87158,29050,680,1,20463.04,1.73
87159,29050,308,4,60271.06,20.9
87160,29050,264,2,67858.31,6.07
87161,29050,738,3,86722.52,19.11
87162,29051,438,3,69357.98,6.15
87163,29051,590,3,73769.24,0.48
87164,29052,537,2,145160.65,5.57
87165,29052,414,1,105775.15,8.53
87166,29052,462,1,55282.45,3.39
87167,29053,35,3,87421.95,4.47
87168,29053,993,2,106770.95,6.82
87169,29053,478,2,54372.68,22.42
87170,29054,175,1,89551.55,0.36
87171,29054,263,4,45825.88,20.28
87172,29054,531,1,50808.05,10.07
87173,29054,609,3,48694.66,6.32
